2010-01-05,40,8.0
2010-01-06,40,8.0
2010-01-07,40,9.0
2010-01-08,40,10.0
2010-01-09,40,8.0
2010-01-10,40,0
2010-01-11,40,10.0
2010-01-12,40,10.0
2010-01-13,40,10.0
2010-01-14,40,10.0
2010-01-15,40,10.0
2010-01-16,40,8.0
2010-01-17,40,0
2010-01-18,40,8.0
2010-01-19,40,9.0
2010-01-20,40,10.0
2010-01-21,40,10.0
2010-01-22,40,10.0
2010-01-23,40,10.0
2010-01-24,40,0
2010-01-25,40,9.0
2010-01-26,40,0
2010-01-27,40,8.0
2010-01-28,40,8.0
2010-01-29,40,7.0
2010-01-30,40,7.0
2010-01-31,40,0
2010-02-01,123,10.0
2010-02-01,40,7.0
2010-02-02,123,10.0
2010-02-02,40,6.0
2010-02-03,123,10.0
2010-02-03,40,6.0
2010-02-04,123,9.0
